u,theta_d,rho,vel,,u,delta_u,x,y,theta_d,,
775.3,-0.943005579,0.0046876,16.66666667,,775.3,0.097300012,160.0378126,-598.4727393,-0.943005579,,
775.4,-0.942281688,0.003643852,16.66666667,,775.4,0.098656155,160.0957591,-598.5525844,-0.942281688,,
775.5,-0.941361241,0.004602023,16.66666667,,775.5,0.10000461,160.1545562,-598.6334783,-0.941361241,,
775.6,-0.940222628,0.005690043,16.66666667,,775.6,0.100004553,160.2134277,-598.714318,-0.940222628,,
775.7,-0.940033534,0.000944996,16.66666667,,775.7,0.100101724,160.2724485,-598.7951691,-0.940033534,,
775.8,-0.939222245,0.004055885,16.66666667,,775.8,0.099998653,160.3314238,-598.8759258,-0.939222245,,
775.9,-0.937500711,0.008607147,16.66666667,,775.9,0.100028975,160.3904825,-598.9566591,-0.937500711,,
776,-0.936062662,0.007253624,16.66666667,,776,0.099983187,160.449653,-599.0372537,-0.936062662,,
776.1,-0.935894166,0.000861966,16.66666667,,776.1,0.098269357,160.5079231,-599.1163831,-0.935894166,,
776.2,-0.935889905,2.17021E-05,16.66666667,,776.2,0.097208434,160.5655773,-599.1946485,-0.935889905,,
776.3,-0.934696117,0.005993848,16.66666667,,776.3,0.099136882,160.6243756,-599.2744663,-0.934696117,,
776.4,-0.934215124,0.002404277,16.66666667,,776.4,0.100032,160.6838009,-599.3549339,-0.934215124,,
776.5,-0.932739475,0.007381402,16.66666667,,776.5,0.100025275,160.7432609,-599.4353675,-0.932739475,,
776.6,-0.931479984,0.006301664,16.66666667,,776.6,0.09988924,160.8027585,-599.515604,-0.931479984,,
776.7,-0.93052433,0.00477845,16.66666667,,776.7,0.099977215,160.8624096,-599.5958361,-0.93052433,,
776.8,-0.930112249,0.002068847,16.66666667,,776.8,0.100015301,160.9221601,-599.6760417,-0.930112249,,
776.9,-0.929825534,0.001459755,16.66666667,,776.9,0.099168373,160.9814374,-599.7555437,-0.929825534,,
777,-0.928387964,0.007354945,16.66666667,,777,0.097244891,161.0395873,-599.833487,-0.928387964,,
777.1,-0.927513045,0.004416395,16.66666667,,777.1,0.098211319,161.0984282,-599.9121204,-0.927513045,,
777.2,-0.927088329,0.002125151,16.66666667,,777.2,0.099895682,161.1583482,-599.99205,-0.927088329,,
777.3,-0.926529962,0.002792174,16.66666667,,777.3,0.099956762,161.2183388,-600.072003,-0.926529962,,
777.4,-0.925035734,0.007468261,16.66666667,,777.4,0.100018809,161.2784113,-600.1519721,-0.925035734,,
777.5,-0.924294509,0.003705848,16.66666667,,777.5,0.100058315,161.338627,-600.2318829,-0.924294509,,
777.6,-0.924284685,4.91311E-05,16.66666667,,777.6,0.09995653,161.3988406,-600.3116678,-0.924284685,,
777.7,-0.922135063,0.010824267,16.66666667,,777.7,0.100002373,161.4590826,-600.3914887,-0.922135063,,
777.8,-0.920729041,0.007176946,16.66666667,,777.8,0.098590493,161.5186431,-600.4700548,-0.920729041,,
777.9,-0.921210007,-0.002453948,16.66666667,,777.9,0.097317598,161.5775436,-600.5475238,-0.921210007,,
778,-0.920909086,0.001514974,16.66666667,,778,0.098679187,161.6372304,-600.6261054,-0.920909086,,
778.1,-0.919940494,0.004844809,16.66666667,,778.1,0.099951638,161.6977108,-600.7056821,-0.919940494,,
778.2,-0.919215138,0.003627198,16.66666667,,778.2,0.099972024,161.7582806,-600.7852164,-0.919215138,,
778.3,-0.91845528,0.003799716,16.66666667,,778.3,0.100005045,161.8189281,-600.864733,-0.91845528,,
778.4,-0.917172883,0.006413929,16.66666667,,778.4,0.099972586,161.8796163,-600.9441777,-0.917172883,,
778.5,-0.916307976,0.004328288,16.66666667,,778.5,0.099966781,161.9404028,-601.0235399,-0.916307976,,
778.6,-0.916260075,0.000241408,16.66666667,,778.6,0.099859647,162.0011927,-601.1027645,-0.916260075,,
778.7,-0.91504381,0.006212743,16.66666667,,778.7,0.098563481,162.0611973,-601.1809579,-0.91504381,,
778.8,-0.915023208,0.000105184,16.66666667,,778.8,0.097205955,162.1204692,-601.2580023,-0.915023208,,
778.9,-0.914076082,0.004767893,16.66666667,,778.9,0.098664389,162.180632,-601.3362014,-0.914076082,,
779,-0.912528876,0.007738554,16.66666667,,779,0.099982216,162.2416734,-601.4153872,-0.912528876,,
779.1,-0.912414834,0.000570089,16.66666667,,779.1,0.099952557,162.3028191,-601.494455,-0.912414834,,
779.2,-0.911400574,0.005066789,16.66666667,,779.2,0.100089821,162.3640578,-601.5736244,-0.911400574,,
779.3,-0.910682883,0.003586957,16.66666667,,779.3,0.100088243,162.4253758,-601.6527304,-0.910682883,,
779.4,-0.910025613,0.003292501,16.66666667,,779.4,0.099995358,162.4866936,-601.731719,-0.910025613,,
779.5,-0.909537103,0.002473428,16.66666667,,779.5,0.099630857,162.5478396,-601.8103795,-0.909537103,,
779.6,-0.90910009,0.00223881,16.66666667,,779.6,0.097872512,162.6079442,-601.8876224,-0.90910009,,
779.7,-0.907835852,0.006425418,16.66666667,,779.7,0.09732593,162.6677467,-601.9644078,-0.907835852,,
779.8,-0.907115367,0.003611906,16.66666667,,779.8,0.099429865,162.7289411,-602.0427758,-0.907115367,,
779.9,-0.906498694,0.003083602,16.66666667,,779.9,0.10004519,162.790571,-602.1215844,-0.906498694,,
780,-0.905647192,0.004260632,16.66666667,,780,0.099939291,162.8521842,-602.2002716,-0.905647192,,
780.1,-0.905697157,-0.000249885,16.66666667,,780.1,0.099914371,162.913849,-602.2788867,-0.905697157,,
780.2,-0.904554934,0.005708614,16.66666667,,780.2,0.100038052,162.9755862,-602.3576022,-0.904554934,,
780.3,-0.903341869,0.006086438,16.66666667,,780.3,0.100049588,163.0374204,-602.4362562,-0.903341869,,
780.4,-0.90393523,-0.003021915,16.66666667,,780.4,0.099256574,163.0988591,-602.5142123,-0.90393523,,
780.5,-0.903302634,0.003243971,16.66666667,,780.5,0.097096211,163.1589153,-602.5905073,-0.903302634,,
780.6,-0.902174393,0.005706619,16.66666667,,780.6,0.097910479,163.2195238,-602.6674038,-0.902174393,,
780.7,-0.90174919,0.002127619,16.66666667,,780.7,0.099797027,163.2813885,-602.7457122,-0.90174919,,
780.8,-0.90061327,0.005676328,16.66666667,,780.8,0.100052265,163.3434448,-602.8241945,-0.90061327,,
780.9,-0.900434542,0.000893564,16.66666667,,780.9,0.100063037,163.4055969,-602.9026147,-0.900434542,,
781,-0.900016818,0.002088971,16.66666667,,781,0.099952916,163.4676946,-602.9809375,-0.900016818,,
781.1,-0.899581135,0.002178639,16.66666667,,781.1,0.100013868,163.5298629,-603.0592821,-0.899581135,,
781.2,-0.898221051,0.006860726,16.66666667,,781.2,0.099965588,163.5920353,-603.1375618,-0.898221051,,
781.3,-0.896997126,0.006266159,16.66666667,,781.3,0.098276334,163.6532617,-603.2144355,-0.896997126,,
781.4,-0.897704598,-0.00360965,16.66666667,,781.4,0.0970467,163.7138149,-603.2902733,-0.897704598,,
781.5,-0.897233434,0.002369572,16.66666667,,781.5,0.098947816,163.7754996,-603.3676404,-0.897233434,,
781.6,-0.896007236,0.006137292,16.66666667,,781.6,0.099891353,163.8378093,-603.4457159,-0.896007236,,
781.7,-0.895268378,0.003695826,16.66666667,,781.7,0.099903216,163.9002221,-603.5237242,-0.895268378,,
781.8,-0.895299196,-0.000154,16.66666667,,781.8,0.100013849,163.9627617,-603.6017727,-0.895299196,,
781.9,-0.894691292,0.003038368,16.66666667,,781.9,0.100103896,164.0253552,-603.6798934,-0.894691292,,
782,-0.89337111,0.006607936,16.66666667,,782,0.099971931,164.0879136,-603.7578731,-0.89337111,,
782.1,-0.892831678,0.002724738,16.66666667,,782.1,0.099815431,164.1504768,-603.8356482,-0.892831678,,
782.2,-0.893426721,-0.003047299,16.66666667,,782.2,0.098160248,164.2120438,-603.9121004,-0.893426721,,
782.3,-0.893281381,0.000741537,16.66666667,,782.3,0.09710879,164.2729063,-603.9877699,-0.893281381,,
782.4,-0.891691494,0.00798929,16.66666667,,782.4,0.098889419,164.334896,-604.0648179,-0.891691494,,
782.5,-0.890688895,0.005007047,16.66666667,,782.5,0.100112926,164.3977766,-604.1427193,-0.890688895,,
782.6,-0.891031442,-0.001711131,16.66666667,,782.6,0.100124737,164.4607427,-604.2205668,-0.891031442,,
782.7,-0.890289318,0.003709839,16.66666667,,782.7,0.100062807,164.5236432,-604.2983877,-0.890289318,,
782.8,-0.889444294,0.00422727,16.66666667,,782.8,0.09997931,164.5865489,-604.376097,-0.889444294,,
782.9,-0.889518067,-0.000369991,16.66666667,,782.9,0.099918908,164.6494822,-604.4537062,-0.889518067,,
783,-0.888905827,0.00310552,16.66666667,,783,0.099472131,164.7121284,-604.530973,-0.888905827,,
783.1,-0.888157025,0.003837855,16.66666667,,783.1,0.097673364,164.7736882,-604.6068049,-0.888157025,,
783.2,-0.887885964,0.001376363,16.66666667,,783.2,0.097436117,164.8351551,-604.6824066,-0.887885964,,
783.3,-0.887326599,0.002802132,16.66666667,,783.3,0.09950442,164.8979477,-604.7595961,-0.887326599,,
783.4,-0.886741079,0.002925324,16.66666667,,783.4,0.100116677,164.9611701,-604.8372252,-0.886741079,,
783.5,-0.886431627,0.001546584,16.66666667,,783.5,0.100038913,165.0243888,-604.914757,-0.886431627,,
783.6,-0.885420012,0.00505779,16.66666667,,783.6,0.10004842,165.0876375,-604.9922766,-0.885420012,,
783.7,-0.885115823,0.001521797,16.66666667,,783.7,0.099962811,165.1509104,-605.0696659,-0.885115823,,
783.8,-0.885135617,-9.94564E-05,16.66666667,,783.8,0.099925796,165.2141834,-605.1470073,-0.885135617,,
783.9,-0.885013021,0.000624609,16.66666667,,783.9,0.099095755,165.2769293,-605.2237075,-0.885013021,,
784,-0.88410722,0.004638706,16.66666667,,784,0.097179535,165.3384711,-605.298917,-0.88410722,,
784.1,-0.883325172,0.003948688,16.66666667,,784.1,0.098090605,165.4006586,-605.3747753,-0.883325172,,
784.2,-0.883608226,-0.001415349,16.66666667,,784.2,0.099962056,165.464093,-605.4520313,-0.883608226,,
784.3,-0.883714542,-0.000531665,16.66666667,,784.3,0.100026798,165.5275466,-605.5293553,-0.883714542,,
784.4,-0.882255981,0.007294825,16.66666667,,784.4,0.099940592,165.5909373,-605.6066194,-0.882255981,,
784.5,-0.88200847,0.001237078,16.66666667,,784.5,0.100003974,165.6544809,-605.6838399,-0.88200847,,
784.6,-0.88177431,0.001170113,16.66666667,,784.6,0.100073182,165.7180876,-605.7610981,-0.88177431,,
784.7,-0.881836522,-0.000313395,16.66666667,,784.7,0.100044416,165.7816941,-605.8383192,-0.881836522,,
784.8,-0.882115343,-0.00142652,16.66666667,,784.8,0.098466563,165.8442927,-605.9143263,-0.882115343,,
784.9,-0.881100249,0.005181491,16.66666667,,784.9,0.096988551,165.9059308,-605.9892097,-0.881100249,,
785,-0.87988745,0.00609413,16.66666667,,785,0.098919107,165.9688733,-606.0655198,-0.87988745,,
785.1,-0.880263674,-0.001880425,16.66666667,,785.1,0.100091977,166.0326557,-606.1426574,-0.880263674,,
785.2,-0.879908368,0.001777248,16.66666667,,785.2,0.099982118,166.0963391,-606.2197343,-0.879908368,,
785.3,-0.879253924,0.003272758,16.66666667,,785.3,0.099937264,166.1600213,-606.296754,-0.879253924,,
785.4,-0.878597012,0.003284058,16.66666667,,785.4,0.100029951,166.223813,-606.3738034,-0.878597012,,
785.5,-0.878545908,0.000255919,16.66666667,,785.5,0.100000493,166.2876365,-606.4507882,-0.878545908,,
785.6,-0.878740393,-0.000984409,16.66666667,,785.6,0.09968725,166.351264,-606.5275286,-0.878740393,,
785.7,-0.877713297,0.005251935,16.66666667,,785.7,0.097877133,166.4137215,-606.6028877,-0.877713297,,
785.8,-0.877630817,0.000418298,16.66666667,,785.8,0.097688112,166.4761356,-606.6780372,-0.877630817,,
785.9,-0.878058892,-0.002146059,16.66666667,,785.9,0.099489593,166.539707,-606.7545673,-0.878058892,,
786,-0.877677287,0.001908183,16.66666667,,786,0.099980423,166.6035591,-606.8315023,-0.877677287,,
786.1,-0.87694006,0.003684401,16.66666667,,786.1,0.100002875,166.6674549,-606.9084302,-0.87694006,,
786.2,-0.877044856,-0.000523676,16.66666667,,786.2,0.100091231,166.7314639,-606.9853789,-0.877044856,,
786.3,-0.876654034,0.001953622,16.66666667,,786.3,0.100023458,166.7954215,-607.0622822,-0.876654034,,
786.4,-0.875470723,0.005933357,16.66666667,,786.4,0.100026193,166.8594109,-607.1391626,-0.875470723,,
786.5,-0.875069277,0.002036412,16.66666667,,786.5,0.099407543,166.9230949,-607.2154922,-0.875069277,,
786.6,-0.875663418,-0.003034832,16.66666667,,786.6,0.097726527,166.9857321,-607.2905059,-0.875663418,,
786.7,-0.875684027,-0.000104244,16.66666667,,786.7,0.098047501,167.0485303,-607.3658033,-0.875684027,,
786.8,-0.875506701,0.000888203,16.66666667,,786.8,0.09965015,167.1123534,-607.4423328,-0.875506701,,
786.9,-0.875085249,0.002107002,16.66666667,,786.9,0.099995807,167.1764115,-607.5191164,-0.875085249,,
787,-0.875189653,-0.000521422,16.66666667,,787,0.100028642,167.240523,-607.5958982,-0.875189653,,
787.1,-0.874784083,0.002024703,16.66666667,,787.1,0.100200471,167.3047366,-607.6728186,-0.874784083,,
787.2,-0.874102532,0.003406327,16.66666667,,787.2,0.100110492,167.3689237,-607.7496439,-0.874102532,,
787.3,-0.874600996,-0.002503764,16.66666667,,787.3,0.099973282,167.4330751,-607.8263202,-0.874600996,,
787.4,-0.874141954,0.002333724,16.66666667,,787.4,0.099112891,167.4966365,-607.9023683,-0.874141954,,
787.5,-0.873363093,0.003973042,16.66666667,,787.5,0.097586522,167.5592534,-607.9772165,-0.873363093,,
787.6,-0.873248112,0.000579547,16.66666667,,787.6,0.098449925,167.6224831,-608.0526777,-0.873248112,,
787.7,-0.873645318,-0.00198528,16.66666667,,787.7,0.099948544,167.6866841,-608.1292802,-0.873645318,,
787.8,-0.872851196,0.003965497,16.66666667,,787.8,0.100127244,167.7509694,-608.2060452,-0.872851196,,
787.9,-0.872801778,0.000246808,16.66666667,,787.9,0.100130604,167.8153178,-608.2827617,-0.872801778,,
788,-0.873750238,-0.004736172,16.66666667,,788,0.10010121,167.8796511,-608.3594525,-0.873750238,,
788.1,-0.873150768,0.002995688,16.66666667,,788.1,0.100157705,167.9439479,-608.4362476,-0.873150768,,
788.2,-0.872380531,0.003874567,16.66666667,,788.2,0.099953437,168.0081595,-608.5128476,-0.872380531,,
788.3,-0.872809564,-0.002182316,16.66666667,,788.3,0.098839634,168.0717139,-608.5885451,-0.872809564,,
788.4,-0.872475685,0.001695945,16.66666667,,788.4,0.097755547,168.1345391,-608.6634393,-0.872475685,,
788.5,-0.872400349,0.000378213,16.66666667,,788.5,0.099113229,168.1982622,-608.7393524,-0.872400349,,
788.6,-0.87205479,0.001726136,16.66666667,,788.6,0.100075268,168.2626096,-608.8159975,-0.87205479,,
788.7,-0.871709669,0.001723171,16.66666667,,788.7,0.100117115,168.3270104,-608.8926524,-0.871709669,,
788.8,-0.872121899,-0.002058987,16.66666667,,788.8,0.100165363,168.3914687,-608.969322,-0.872121899,,
788.9,-0.8725525,-0.002151586,16.66666667,,788.9,0.100044734,168.4558178,-609.0459258,-0.8725525,,
789,-0.872072318,0.002401348,16.66666667,,789,0.100087031,168.5201611,-609.1225897,-0.872072318,,
789.1,-0.871806707,0.001339939,16.66666667,,789.1,0.099876371,168.5844057,-609.1990614,-0.871806707,,
789.2,-0.871281015,0.002674388,16.66666667,,789.2,0.098349729,168.6476883,-609.2743474,-0.871281015,,
789.3,-0.871124774,0.000789204,16.66666667,,789.3,0.09821574,168.7109242,-609.3494976,-0.871124774,,
789.4,-0.872009363,-0.004425695,16.66666667,,789.4,0.09975613,168.7751638,-609.4258164,-0.872009363,,
789.5,-0.872383487,-0.001868107,16.66666667,,789.5,0.10011963,168.8395697,-609.5024703,-0.872383487,,
789.6,-0.872597963,-0.001070709,16.66666667,,789.6,0.100149152,168.9039659,-609.5791709,-0.872597963,,
789.7,-0.871440107,0.005780269,16.66666667,,789.7,0.100162455,168.9683542,-609.6558955,-0.871440107,,
789.8,-0.870525363,0.004566585,16.66666667,,789.8,0.100149262,169.0328228,-609.7325354,-0.870525363,,
789.9,-0.871739634,-0.006082964,16.66666667,,789.9,0.100163261,169.0973705,-609.809127,-0.871739634,,
790,-0.871755019,-7.78579E-05,16.66666667,,790,0.099455021,169.1613694,-609.8852548,-0.871755019,,
790.1,-0.871496242,0.001312315,16.66666667,,790.1,0.098159218,169.2245333,-609.9603917,-0.871496242,,
790.2,-0.871359144,0.000688243,16.66666667,,790.2,0.09903241,169.2882787,-610.0361805,-0.871359144,,
790.3,-0.87146185,-0.000512657,16.66666667,,790.3,0.100167584,169.3527653,-610.1128292,-0.87146185,,
790.4,-0.871802448,-0.001699877,16.66666667,,790.4,0.100171735,169.4172467,-610.1894877,-0.871802448,,
790.5,-0.871557473,0.001222458,16.66666667,,790.5,0.100194913,169.4817169,-610.2661859,-0.871557473,,
790.6,-0.871877877,-0.001598997,16.66666667,,790.6,0.100200526,169.5462095,-610.3428726,-0.871877877,,
790.7,-0.871693858,0.000917949,16.66666667,,790.7,0.100177327,169.6106626,-610.4195622,-0.871693858,,
790.8,-0.871393736,0.001501786,16.66666667,,790.8,0.100289503,169.675202,-610.4963258,-0.871393736,,
790.9,-0.871606227,-0.001072977,16.66666667,,790.9,0.099554392,169.7392912,-610.5725075,-0.871606227,,
791,-0.871589261,8.5801E-05,16.66666667,,791,0.098485075,169.802676,-610.6478844,-0.871589261,,
791.1,-0.872003209,-0.002075323,16.66666667,,791.1,0.099254361,169.8665572,-610.723849,-0.872003209,,
791.2,-0.872049226,-0.000229546,16.66666667,,791.2,0.100207659,169.9310202,-610.8005699,-0.872049226,,
791.3,-0.871417189,0.003151708,16.66666667,,791.3,0.100262428,169.9955149,-610.8773357,-0.871417189,,
791.4,-0.871883288,-0.002323828,16.66666667,,791.4,0.100275467,170.0600665,-610.9540707,-0.871883288,,
791.5,-0.873300262,-0.007064344,16.66666667,,791.5,0.100297962,170.1245968,-611.030853,-0.873300262,,
791.6,-0.873013938,0.001428826,16.66666667,,791.6,0.10028327,170.1890088,-611.1077154,-0.873013938,,
791.7,-0.872057037,0.004799937,16.66666667,,791.7,0.100108326,170.2533304,-611.1844253,-0.872057037,,
791.8,-0.872068351,-5.70679E-05,16.66666667,,791.8,0.099248518,170.3171723,-611.2604153,-0.872068351,,
791.9,-0.872865396,-0.004005547,16.66666667,,791.9,0.099006867,170.3808579,-611.336221,-0.872865396,,
792,-0.873475434,-0.003045977,16.66666667,,792,0.099978402,170.4451074,-611.4128218,-0.873475434,,
792.1,-0.872997819,0.002381296,16.66666667,,792.1,0.100298165,170.5095155,-611.4897069,-0.872997819,,
792.2,-0.872466661,0.0026476,16.66666667,,792.2,0.100271374,170.5739431,-611.5665407,-0.872466661,,
792.3,-0.872585406,-0.000591481,16.66666667,,792.3,0.100347273,170.6384603,-611.6433984,-0.872585406,,
792.4,-0.873291131,-0.003515137,16.66666667,,792.4,0.100412338,170.7030102,-611.7203136,-0.873291131,,
792.5,-0.873674348,-0.001910455,16.66666667,,792.5,0.100354884,170.7674689,-611.7972303,-0.873674348,,
792.6,-0.873665168,4.57704E-05,16.66666667,,792.6,0.100234763,170.831821,-611.8740796,-0.873665168,,
792.7,-0.873293009,0.001853246,16.66666667,,792.7,0.100331792,170.8962361,-611.9510027,-0.873293009,,
792.8,-0.874384876,-0.005435785,16.66666667,,792.8,0.100483241,170.9607771,-612.0280179,-0.874384876,,
792.9,-0.875000568,-0.0030676,16.66666667,,792.9,0.100383359,171.0251699,-612.1050269,-0.875000568,,
793,-0.874391841,0.003032248,16.66666667,,793,0.100324429,171.0894775,-612.1820303,-0.874391841,,
793.1,-0.874631799,-0.001195327,16.66666667,,793.1,0.100426442,171.1538974,-612.2590728,-0.874631799,,
793.2,-0.875053475,-0.00210234,16.66666667,,793.2,0.100319763,171.2182304,-612.3360489,-0.875053475,,
793.3,-0.874720636,0.001658632,16.66666667,,793.3,0.100255117,171.2824895,-612.4130025,-0.874720636,,
793.4,-0.875446607,-0.00360857,16.66666667,,793.4,0.100416047,171.3468774,-612.4900582,-0.875446607,,
793.5,-0.875520173,-0.000364056,16.66666667,,793.5,0.10076375,171.4114321,-612.5674276,-0.875520173,,
793.6,-0.87494706,0.002837186,16.66666667,,793.6,0.101310259,171.4763312,-612.6452214,-0.87494706,,
793.7,-0.875347838,-0.001995015,16.66666667,,793.7,0.100690211,171.5408774,-612.7225021,-0.875347838,,
793.8,-0.876731793,-0.006904424,16.66666667,,793.8,0.100199485,171.6050782,-612.7994319,-0.876731793,,
793.9,-0.876197454,0.002664485,16.66666667,,793.9,0.100245179,171.6692017,-612.8764856,-0.876197454,,
794,-0.876300587,-0.000514262,16.66666667,,794,0.100296167,171.733399,-612.9535442,-0.876300587,,
794.1,-0.877264131,-0.004802236,16.66666667,,794.1,0.100249679,171.7975586,-613.0305737,-0.877264131,,
794.2,-0.877191095,0.000363746,16.66666667,,794.2,0.100395084,171.8617369,-613.1077768,-0.877191095,,
794.3,-0.876944318,0.001228286,16.66666667,,794.3,0.100391426,171.9259185,-613.1849724,-0.876944318,,
794.4,-0.877745834,-0.003981959,16.66666667,,794.4,0.100520514,171.9902017,-613.2622514,-0.877745834,,
794.5,-0.878954076,-0.00600383,16.66666667,,794.5,0.100766192,172.0545799,-613.3397709,-0.878954076,,
794.6,-0.878105375,0.004226523,16.66666667,,794.6,0.10047904,172.1186812,-613.417147,-0.878105375,,
